user_id,group,device,age,country,sessions,session_duration,pages_viewed,add_to_cart,purchased,revenue,satisfaction,signup_date
115414,Control,Mobile,19,Bangladesh,5,4.9,8,0,0,0.0,3.1,2026-05-14
115415,Treatment,Mobile,26,USA,4,8.24,5,0,0,0.0,2.6,2026-03-16
115416,Treatment,Desktop,41,Bangladesh,5,11.05,9,1,0,0.0,3.4,2026-05-07
115417,Control,Mobile,52,Bangladesh,3,7.13,4,0,0,0.0,3.1,2026-02-02
115418,Control,Mobile,36,Bangladesh,10,13.05,23,1,0,0.0,3.3,2026-03-19
115419,Control,Desktop,34,India,5,15.33,7,1,0,0.0,3.9,2026-02-27
115420,Control,Mobile,41,UK,7,4.38,9,1,0,0.0,3.4,2026-02-04
115421,Control,Desktop,45,Canada,3,4.03,5,0,0,0.0,3.0,2026-08-03
115422,Treatment,Mobile,23,India,4,18.4,10,0,0,0.0,3.3,2026-04-23
115423,Control,Desktop,57,India,7,8.9,10,1,0,0.0,2.6,2026-05-08
115424,Treatment,Mobile,45,India,7,6.39,16,1,0,0.0,2.7,2026-07-27
115425,Treatment,Desktop,19,India,3,26.0,5,0,0,0.0,2.6,2026-08-07
115426,Treatment,Desktop,22,India,6,7.2,15,1,1,48.32,4.0,2026-04-28
115427,Treatment,Mobile,56,USA,5,9.65,11,1,0,0.0,3.3,2026-04-18
115428,Control,Mobile,40,India,4,6.06,9,0,0,0.0,2.8,2026-02-28
115429,Treatment,Mobile,26,Canada,4,15.84,11,0,0,0.0,3.4,2026-01-04
115430,Control,Mobile,32,Bangladesh,6,6.76,17,0,0,0.0,3.8,2026-06-07
115431,Treatment,Tablet,38,Bangladesh,4,10.1,10,1,0,0.0,3.0,2026-01-18
115432,Treatment,Mobile,39,Bangladesh,4,4.43,2,1,0,0.0,3.9,2026-07-28
115433,Treatment,Desktop,43,USA,4,4.12,3,1,1,121.3,3.5,2026-02-27
115434,Treatment,Mobile,33,Bangladesh,4,10.75,6,0,1,26.52,4.3,2026-03-21
115435,Control,Mobile,34,Bangladesh,4,6.22,9,0,0,0.0,3.7,2026-05-13
115436,Control,Tablet,28,India,7,8.87,14,0,0,0.0,2.6,2026-01-03
115437,Treatment,Mobile,23,India,5,6.81,13,1,0,0.0,3.1,2026-05-09
115438,Control,Mobile,22,India,3,8.48,9,0,0,0.0,3.4,2026-06-06
115439,Treatment,Desktop,30,Bangladesh,7,8.02,7,0,0,0.0,3.6,2026-02-02
115440,Control,Tablet,34,USA,6,11.33,11,1,1,31.83,2.6,2026-04-29
115441,Treatment,Desktop,18,India,6,5.78,5,1,0,0.0,3.2,2026-06-04
115442,Control,Desktop,49,UK,4,3.87,8,1,0,0.0,2.9,2026-02-26
115443,Treatment,Desktop,25,USA,2,4.22,4,0,0,0.0,3.8,2026-08-13
115444,Treatment,Mobile,23,Bangladesh,5,13.13,11,1,0,0.0,3.8,2026-08-13
115445,Control,Desktop,31,India,3,7.73,6,0,1,18.71,2.8,2026-05-21
115446,Control,Tablet,18,Bangladesh,2,3.9,5,1,0,0.0,3.7,2026-08-22
115447,Control,Mobile,34,Bangladesh,7,1.0,2,0,0,0.0,3.1,2026-02-21
115448,Control,Mobile,22,Bangladesh,8,2.61,17,0,0,0.0,2.8,2026-06-05
115449,Control,Mobile,18,UK,6,14.56,15,1,0,0.0,2.6,2026-02-28
115450,Control,Desktop,32,Bangladesh,7,4.7,4,1,0,0.0,3.2,2026-05-28
115451,Treatment,Mobile,32,India,6,4.65,11,0,0,0.0,2.7,2026-08-24
115452,Control,Desktop,49,Bangladesh,8,13.15,17,0,1,62.74,3.3,2026-08-26
115453,Treatment,Mobile,33,Canada,5,7.04,15,1,0,0.0,2.5,2026-01-13
115454,Treatment,Mobile,33,India,4,6.44,9,0,0,0.0,2.8,2026-03-03
115455,Control,Mobile,31,USA,7,13.03,20,0,0,0.0,3.8,2026-04-23
115456,Control,Mobile,18,India,7,5.11,14,1,1,30.56,3.6,2026-01-16
115457,Treatment,Desktop,32,Bangladesh,3,4.29,7,0,0,0.0,3.5,2026-02-25
115458,Control,Mobile,31,UK,4,10.66,11,1,0,0.0,3.1,2026-05-13
115459,Treatment,Mobile,30,India,4,1.86,13,0,0,0.0,2.7,2026-04-18
115460,Treatment,Mobile,23,India,4,6.34,12,0,0,0.0,4.0,2026-01-26
115461,Control,Mobile,36,India,3,2.78,10,0,1,38.41,2.7,2026-02-11
115462,Treatment,Mobile,22,UK,4,5.55,8,1,1,17.36,2.9,2026-04-25
115463,Control,Tablet,37,Bangladesh,5,4.13,11,0,0,0.0,2.1,2026-03-17
115464,Control,Desktop,34,Bangladesh,4,15.81,10,1,0,0.0,2.0,2026-04-29
115465,Treatment,Desktop,44,UK,4,8.84,5,0,0,0.0,3.7,2026-06-20
115466,Treatment,Mobile,27,Bangladesh,6,5.75,13,0,0,0.0,3.4,2026-07-22
115467,Treatment,Mobile,43,India,6,2.38,18,0,0,0.0,2.8,2026-05-21
115468,Treatment,Mobile,33,Bangladesh,6,4.47,10,0,0,0.0,2.9,2026-04-25
115469,Treatment,Desktop,30,Bangladesh,6,9.16,12,1,0,0.0,2.7,2026-02-19
115470,Treatment,Mobile,23,India,4,2.4,4,0,0,0.0,2.5,2026-08-29
115471,Control,Desktop,35,UK,7,5.64,21,1,1,55.29,,2026-02-09
115472,Treatment,Mobile,27,India,5,6.25,13,1,0,0.0,3.2,2026-08-17
115473,Treatment,Mobile,31,Bangladesh,8,,20,1,0,0.0,3.9,2026-07-04
115474,Control,Mobile,38,Bangladesh,3,7.52,9,0,0,0.0,3.8,2026-03-07
115475,Treatment,Desktop,31,Canada,5,11.18,9,0,0,0.0,3.1,2026-04-15
115476,Control,Mobile,34,Bangladesh,6,9.32,19,1,1,78.76,4.0,2026-01-11
115477,Treatment,Mobile,45,Bangladesh,5,6.97,12,1,1,42.46,3.2,2026-07-26
115478,Treatment,Tablet,36,Canada,4,13.77,4,1,0,0.0,3.5,2026-08-08
115479,Treatment,Desktop,25,UK,4,9.38,8,0,0,0.0,3.8,2026-01-11
115480,Control,Mobile,27,USA,8,8.26,13,0,0,0.0,2.9,2026-02-16
115481,Treatment,Mobile,32,Bangladesh,4,6.22,9,0,0,0.0,3.6,2026-06-14
115482,Control,Mobile,50,Bangladesh,2,7.38,5,0,0,0.0,3.7,2026-06-02
115483,Treatment,Mobile,19,Bangladesh,5,8.17,8,0,1,70.01,3.3,2026-01-11
115484,Treatment,Desktop,33,India,6,4.54,11,0,0,0.0,2.1,2026-01-04
115485,Treatment,Mobile,43,Bangladesh,3,3.7,6,0,0,0.0,4.4,2026-01-12
115486,Treatment,Desktop,37,Bangladesh,4,8.17,12,1,0,0.0,4.1,2026-01-29
115487,Treatment,Mobile,30,Bangladesh,6,17.86,11,0,0,0.0,2.8,2026-02-02
115488,Control,Mobile,18,UK,7,6.64,18,0,0,0.0,3.5,2026-07-04
115489,Control,Tablet,45,USA,5,11.6,16,1,0,0.0,3.8,2026-07-24
115490,Treatment,Mobile,27,India,7,5.83,14,0,0,0.0,1.9,2026-08-20
115491,Control,Desktop,22,Bangladesh,7,18.69,14,1,0,0.0,4.6,2026-02-16
115492,Control,Desktop,33,UK,8,12.75,17,1,0,0.0,3.6,2026-04-19
115493,Treatment,Mobile,44,India,6,3.86,10,0,0,0.0,3.2,2026-07-15
115494,Control,Mobile,35,India,6,7.54,15,1,0,0.0,3.7,2026-04-04
115495,Control,Mobile,28,Canada,3,5.9,4,0,0,0.0,3.8,2026-03-29
115496,Treatment,Tablet,33,Bangladesh,5,8.72,11,1,0,0.0,2.9,2026-03-07
115497,Control,Mobile,32,India,5,13.68,3,0,0,0.0,2.8,2026-03-13
115498,Control,Mobile,27,USA,4,8.9,7,1,1,53.47,2.6,2026-06-14
115499,Control,Mobile,32,Bangladesh,6,3.37,11,1,0,0.0,2.5,2026-08-27
115500,Treatment,Desktop,24,Bangladesh,5,10.08,14,0,0,0.0,2.6,2026-02-13
115501,Treatment,Mobile,22,Canada,4,1.6,5,0,0,0.0,2.5,2026-04-29
115502,Treatment,Mobile,36,Bangladesh,9,8.1,15,1,1,38.95,4.0,2026-07-09
115503,Control,Tablet,27,India,6,7.09,11,0,0,0.0,3.1,2026-06-28
115504,Treatment,Mobile,31,USA,7,23.72,15,0,0,0.0,3.9,2026-08-06
115505,Treatment,Mobile,24,Bangladesh,3,9.82,10,1,1,53.92,3.7,2026-06-22
115506,Treatment,Desktop,26,Bangladesh,3,3.22,5,0,0,0.0,3.8,2026-03-15
115507,Treatment,Desktop,27,Bangladesh,3,11.47,4,0,0,0.0,4.1,2026-03-09
115508,Control,Mobile,26,Bangladesh,6,7.35,12,1,1,12.07,4.2,2026-08-22
115509,Control,Mobile,27,UK,3,4.04,5,0,0,0.0,4.0,2026-06-09
115510,Control,Mobile,33,USA,3,5.05,5,0,0,0.0,2.2,2026-02-14
115511,Control,Mobile,44,Bangladesh,5,1.24,13,0,0,0.0,2.9,2026-06-08
115512,Treatment,Desktop,38,Bangladesh,8,1.16,23,1,0,0.0,3.1,2026-02-07
115513,Treatment,Mobile,28,Bangladesh,4,1.28,13,1,0,0.0,2.9,2026-02-17
115514,Treatment,Desktop,25,Bangladesh,5,5.43,11,1,0,0.0,4.5,2026-07-25
115515,Control,Mobile,18,India,5,12.03,10,1,0,0.0,3.6,2026-07-06
115516,Control,Desktop,25,Bangladesh,6,2.95,10,1,1,52.21,2.7,2026-01-14
115517,Control,Mobile,21,UK,7,,9,1,0,0.0,5.0,2026-06-03
115518,Control,Desktop,31,Bangladesh,3,11.39,5,0,0,0.0,2.6,2026-04-22
115519,Control,Mobile,46,UK,4,4.53,5,0,0,0.0,3.3,2026-05-12
115520,Treatment,Desktop,27,India,4,2.74,4,0,0,0.0,3.0,2026-06-09
115521,Control,Mobile,18,USA,8,9.11,22,1,0,0.0,3.6,2026-03-09
115522,Treatment,Mobile,29,UK,5,13.36,6,1,0,0.0,4.4,2026-01-08
115523,Control,Desktop,27,Bangladesh,8,4.3,8,1,0,0.0,3.5,2026-02-26
115524,Treatment,Mobile,42,India,6,15.2,13,1,1,35.26,3.9,2026-03-20
115525,Treatment,Mobile,18,India,4,5.79,13,1,0,0.0,4.8,2026-03-26
115526,Control,Desktop,22,India,7,7.14,17,0,0,0.0,3.5,2026-05-12
115527,Treatment,Desktop,38,India,3,6.67,2,1,0,0.0,3.7,2026-02-26
115528,Treatment,Mobile,18,Bangladesh,6,3.65,16,1,0,0.0,2.7,2026-08-11
115529,Treatment,Mobile,36,Bangladesh,6,17.15,13,0,0,0.0,2.2,2026-02-08
115530,Treatment,Mobile,25,India,2,1.84,4,0,1,36.02,3.7,2026-08-08
115531,Control,Desktop,40,Bangladesh,6,4.03,17,0,0,0.0,1.4,2026-01-04
115532,Treatment,Mobile,31,Canada,5,8.72,10,0,0,0.0,2.2,2026-02-06
115533,Treatment,Desktop,30,India,6,11.7,9,0,0,0.0,2.1,2026-07-05
115534,Control,Mobile,36,Bangladesh,6,6.5,17,1,0,0.0,2.8,2026-06-03
115535,Control,Mobile,31,Bangladesh,4,3.52,7,0,0,0.0,3.3,2026-08-07
115536,Treatment,Mobile,20,India,3,2.19,3,1,0,0.0,2.6,2026-07-03
115537,Control,Desktop,26,Bangladesh,3,7.48,4,1,0,0.0,4.2,2026-07-22
115538,Treatment,Mobile,18,India,4,4.04,7,0,0,0.0,2.9,2026-01-20
115539,Treatment,Mobile,23,Bangladesh,5,12.34,11,1,1,53.43,3.9,2026-03-11
115540,Treatment,Mobile,18,India,5,4.07,19,0,0,0.0,2.1,2026-02-11
115541,Control,Mobile,52,Bangladesh,3,21.18,12,1,1,20.5,3.1,2026-04-29
115542,Control,Mobile,31,India,5,,15,1,0,0.0,2.7,2026-02-16
115543,Control,Mobile,36,Bangladesh,6,17.42,22,1,1,30.74,3.6,2026-01-13
115544,Treatment,Desktop,23,Bangladesh,3,12.93,5,0,0,0.0,3.6,2026-03-02
115545,Treatment,Mobile,36,Bangladesh,8,10.27,11,1,0,0.0,3.0,2026-07-18
115546,Treatment,Mobile,38,Bangladesh,4,1.24,6,1,1,19.05,2.5,2026-03-18
115547,Treatment,Tablet,39,Bangladesh,3,9.64,6,1,0,0.0,3.9,2026-08-13
115548,Control,Mobile,30,Bangladesh,8,3.3,24,1,1,29.4,3.5,2026-06-24
115549,Control,Tablet,40,Bangladesh,6,17.32,17,0,0,0.0,3.2,2026-01-13
115550,Treatment,Mobile,26,USA,5,8.9,12,0,0,0.0,3.2,2026-01-27
115551,Control,Mobile,34,India,4,4.43,10,0,0,0.0,2.9,2026-06-25
115552,Control,Mobile,31,Canada,5,9.7,9,0,1,32.93,3.3,2026-03-06
115553,Control,Mobile,20,Bangladesh,7,4.52,22,0,0,0.0,2.0,2026-02-27
115554,Control,Mobile,18,Bangladesh,3,7.52,1,0,0,0.0,2.6,2026-05-05
115555,Control,Mobile,28,India,5,6.64,9,1,0,0.0,2.6,2026-02-06
115556,Treatment,Desktop,28,Bangladesh,8,14.28,15,0,0,0.0,3.3,2026-04-01
115557,Treatment,Mobile,29,India,4,15.69,7,0,0,0.0,3.3,2026-08-24
115558,Treatment,Mobile,40,Canada,2,10.07,4,1,0,0.0,2.8,2026-07-10
115559,Treatment,Mobile,43,India,6,6.02,19,0,0,0.0,1.9,2026-01-21
115560,Treatment,Desktop,37,India,3,12.29,8,1,0,0.0,3.6,2026-01-11
115561,Treatment,Mobile,36,USA,5,1.36,14,0,0,0.0,3.3,2026-04-17
115562,Control,Mobile,30,USA,8,18.7,15,1,0,0.0,3.2,2026-06-04
115563,Treatment,Desktop,33,India,6,10.31,14,0,0,0.0,3.2,2026-01-01
115564,Control,Tablet,35,Bangladesh,3,14.16,6,0,0,0.0,2.8,2026-08-08
115565,Control,Mobile,32,Canada,8,2.97,23,1,0,0.0,3.8,2026-07-03
115566,Control,Tablet,36,Bangladesh,3,7.3,8,0,0,0.0,2.2,2026-08-13
115567,Treatment,Mobile,31,Bangladesh,8,12.31,11,1,1,41.16,3.8,2026-07-25
115568,Control,Tablet,27,Canada,6,19.48,19,1,1,66.24,3.5,2026-06-19
115569,Control,Desktop,33,UK,9,9.54,16,0,0,0.0,2.9,2026-07-14
115570,Control,Desktop,29,Bangladesh,4,9.5,11,0,0,0.0,2.8,2026-06-24
115571,Treatment,Desktop,44,Bangladesh,6,15.17,16,1,0,0.0,3.2,2026-06-24
115572,Treatment,Mobile,27,USA,8,5.69,13,1,1,23.54,3.9,2026-01-04
115573,Treatment,Mobile,57,Bangladesh,8,22.06,13,0,0,0.0,4.1,2026-05-30
115574,Control,Mobile,46,Bangladesh,7,7.28,12,0,0,0.0,2.2,2026-05-12
115575,Control,Mobile,21,Canada,6,8.82,21,1,1,18.59,4.2,2026-02-14
115576,Treatment,Mobile,42,India,9,6.4,11,1,1,101.83,2.6,2026-06-05
115577,Control,Tablet,30,USA,11,13.21,21,1,0,0.0,2.9,2026-06-22
115578,Treatment,Mobile,36,USA,8,7.3,15,1,0,0.0,3.7,2026-06-21
115579,Treatment,Mobile,45,USA,6,12.25,11,0,0,0.0,4.0,2026-04-25
115580,Treatment,Mobile,24,UK,4,4.95,11,0,0,0.0,3.0,2026-02-03
115581,Treatment,Desktop,27,India,2,13.01,5,0,0,0.0,3.0,2026-01-27
115582,Control,Mobile,38,USA,5,5.89,6,0,1,25.13,2.2,2026-04-13
115583,Control,Mobile,28,USA,7,11.81,7,0,1,12.62,2.5,2026-08-10
115584,Treatment,Desktop,18,Canada,6,18.96,11,0,1,75.99,2.9,2026-07-04
115585,Control,Desktop,40,USA,1,8.31,1,0,0,0.0,2.8,2026-05-30
115586,Control,Desktop,34,UK,6,3.35,20,1,0,0.0,3.0,2026-01-11
115587,Control,Desktop,31,Bangladesh,2,4.65,3,0,0,0.0,3.5,2026-01-10
115588,Control,Mobile,32,Bangladesh,2,10.32,4,0,0,0.0,2.5,2026-04-18
115589,Control,Desktop,51,Bangladesh,8,6.3,21,1,0,0.0,3.6,2026-02-23
115590,Control,Mobile,40,Bangladesh,4,9.05,6,0,0,0.0,2.9,2026-05-20
115591,Treatment,Mobile,23,Bangladesh,3,14.54,5,0,0,0.0,3.0,2026-05-07
115592,Treatment,Mobile,32,Bangladesh,4,9.25,10,1,1,74.77,2.9,2026-06-01
115593,Treatment,Mobile,42,Canada,6,15.69,22,0,0,0.0,2.9,2026-06-02
115594,Treatment,Mobile,41,Bangladesh,5,5.7,9,0,0,0.0,3.3,2026-01-28
115595,Control,Mobile,18,India,6,15.73,18,0,0,0.0,3.7,2026-01-20
115596,Control,Mobile,26,UK,2,3.49,3,1,1,18.75,3.2,2026-03-31
115597,Control,Mobile,21,Bangladesh,4,10.21,13,0,0,0.0,4.3,2026-06-23
115598,Treatment,Desktop,37,Bangladesh,9,8.69,27,1,1,39.09,3.2,2026-05-14
115599,Treatment,Mobile,23,Bangladesh,4,3.56,5,0,1,42.82,2.9,2026-06-28
115600,Control,Desktop,45,Bangladesh,5,4.75,15,0,0,0.0,2.3,2026-08-13
115601,Control,Mobile,43,Canada,3,1.06,8,0,0,0.0,4.1,2026-04-05
115602,Treatment,Desktop,29,UK,5,5.1,10,0,0,0.0,3.2,2026-07-10
115603,Treatment,Desktop,20,UK,4,4.24,7,1,1,16.58,2.8,2026-08-01
115604,Treatment,Tablet,24,UK,6,16.62,11,1,0,0.0,4.3,2026-06-29
115605,Control,Mobile,35,Bangladesh,6,17.1,17,1,0,0.0,3.5,2026-04-16
115606,Control,Mobile,39,USA,6,7.66,18,0,0,0.0,3.5,2026-02-24
115607,Treatment,Mobile,31,USA,9,7.03,24,1,0,0.0,3.9,2026-05-16
115608,Treatment,Mobile,18,Canada,5,8.56,13,1,0,0.0,3.9,2026-02-24
115609,Treatment,Mobile,37,Bangladesh,4,7.01,14,0,0,0.0,3.5,2026-08-30
115610,Treatment,Desktop,18,Bangladesh,7,5.47,19,0,0,0.0,3.4,2026-05-19
115611,Treatment,Mobile,18,Bangladesh,7,9.19,15,1,0,0.0,3.6,2026-03-18
115612,Treatment,Mobile,40,Bangladesh,2,12.13,3,1,0,0.0,4.1,2026-03-05
115613,Control,Mobile,20,India,4,11.32,8,0,0,0.0,3.2,2026-01-12
115614,Control,Mobile,33,Bangladesh,3,12.94,4,1,1,182.08,3.2,2026-06-22
115615,Treatment,Tablet,32,India,9,15.7,24,1,0,0.0,3.1,2026-02-16
115616,Control,Desktop,24,India,2,2.77,6,1,0,0.0,2.8,2026-04-22
115617,Treatment,Mobile,33,Bangladesh,5,15.16,15,0,0,0.0,3.4,2026-03-13
115618,Treatment,Mobile,26,Bangladesh,4,3.38,5,1,0,0.0,4.1,2026-02-28
115619,Treatment,Desktop,31,Canada,8,3.43,4,1,0,0.0,3.2,2026-06-10
115620,Control,Mobile,28,USA,5,22.64,7,0,0,0.0,2.8,2026-08-05
115621,Control,Mobile,26,India,4,12.38,12,0,0,0.0,2.4,2026-01-20
115622,Treatment,Desktop,25,UK,7,8.46,18,1,0,0.0,3.0,2026-05-11
115623,Treatment,Mobile,23,Bangladesh,6,14.72,15,0,0,0.0,2.7,2026-03-28
115624,Treatment,Mobile,39,Bangladesh,8,11.85,9,0,0,0.0,3.2,2026-08-22
115625,Control,Mobile,27,Bangladesh,5,10.87,10,1,1,22.12,2.7,2026-06-16
115626,Control,Tablet,21,India,3,8.29,7,0,0,0.0,2.9,2026-03-27
115627,Treatment,Mobile,27,India,6,15.16,15,1,0,0.0,3.3,2026-07-04
115628,Treatment,Mobile,26,Bangladesh,8,4.92,21,1,1,52.77,3.5,2026-05-08
115629,Treatment,Desktop,27,Bangladesh,9,5.01,19,0,0,0.0,3.0,2026-05-18
115630,Control,Desktop,37,UK,7,5.29,12,0,0,0.0,3.3,2026-02-16
115631,Control,Mobile,25,India,7,4.44,17,0,0,0.0,1.1,2026-07-03
115632,Control,Mobile,28,Canada,5,2.81,6,0,0,0.0,2.8,2026-04-19
115633,Treatment,Mobile,37,Bangladesh,4,5.38,7,0,0,0.0,3.2,2026-01-08
115634,Treatment,Mobile,35,India,8,10.47,19,1,1,84.2,2.6,2026-01-29
115635,Control,Mobile,25,USA,2,9.19,4,0,0,0.0,4.5,2026-04-16
115636,Control,Desktop,40,UK,4,11.06,10,1,1,94.7,3.0,2026-05-11
115637,Treatment,Mobile,39,Bangladesh,7,10.08,13,1,0,0.0,3.4,2026-03-24
115638,Control,Mobile,39,Bangladesh,2,13.88,4,1,0,0.0,3.4,2026-06-09
115639,Treatment,Mobile,34,Bangladesh,5,16.67,14,0,0,0.0,2.9,2026-03-29
115640,Treatment,Mobile,29,India,4,3.71,12,1,0,0.0,4.3,2026-03-12
115641,Control,Desktop,21,India,3,4.62,9,0,0,0.0,2.9,2026-08-03
115642,Control,Desktop,19,India,5,11.73,4,0,0,0.0,3.0,2026-04-05
115643,Treatment,Desktop,30,Bangladesh,5,5.81,12,0,0,0.0,2.6,2026-05-06
115644,Control,Desktop,31,Bangladesh,1,17.15,2,1,0,0.0,,2026-04-11
115645,Control,Desktop,29,Bangladesh,4,8.18,8,0,0,0.0,2.7,2026-02-09
115646,Treatment,Mobile,30,UK,3,5.81,5,0,0,0.0,2.7,2026-04-03
115647,Treatment,Mobile,43,USA,7,1.0,19,0,0,0.0,2.6,2026-04-21
115648,Treatment,Mobile,46,Bangladesh,5,13.03,10,0,0,0.0,1.9,2026-07-05
115649,Control,Mobile,21,India,6,5.13,15,1,0,0.0,3.2,2026-05-29
115650,Control,Mobile,34,Bangladesh,6,7.2,11,1,0,0.0,2.6,2026-01-23
115651,Control,Mobile,31,India,5,2.72,11,0,0,0.0,2.9,2026-04-04
115652,Control,Mobile,37,Bangladesh,6,6.56,16,0,0,0.0,3.1,2026-03-24
115653,Treatment,Mobile,47,USA,8,6.7,23,0,0,0.0,2.8,2026-04-19
115654,Control,Desktop,51,India,5,5.62,13,1,0,0.0,3.2,2026-02-01
115655,Treatment,Mobile,37,Bangladesh,3,5.56,11,0,0,0.0,4.3,2026-03-15
115656,Control,Desktop,31,Bangladesh,5,3.42,6,0,0,0.0,2.7,2026-04-29
115657,Control,Mobile,28,Bangladesh,6,10.38,5,0,0,0.0,3.2,2026-01-26
115658,Treatment,Mobile,53,Bangladesh,4,17.69,10,0,0,0.0,2.4,2026-08-25
115659,Control,Mobile,24,Canada,8,6.81,17,1,1,14.02,3.3,2026-08-20
115660,Control,Mobile,38,India,2,6.8,6,1,0,0.0,3.5,2026-08-29
115661,Control,Desktop,29,India,9,5.46,23,1,0,0.0,2.2,2026-03-09
115662,Control,Mobile,19,India,8,20.05,24,0,0,0.0,3.6,2026-06-26
115663,Control,Mobile,46,India,4,16.77,10,1,0,0.0,2.1,2026-04-18
115664,Control,Mobile,18,Bangladesh,3,7.79,7,1,0,0.0,3.3,2026-04-08
115665,Treatment,Mobile,18,Bangladesh,6,2.95,10,0,1,34.05,2.8,2026-08-28
115666,Treatment,Mobile,37,India,6,,13,1,0,0.0,3.0,2026-04-17
115667,Treatment,Mobile,28,USA,5,7.7,5,1,0,0.0,3.4,2026-08-05
115668,Control,Mobile,35,Canada,3,10.87,3,0,0,0.0,2.9,2026-06-19
115669,Treatment,Desktop,31,Bangladesh,8,7.76,10,0,1,144.11,3.5,2026-02-02
115670,Control,Desktop,36,Bangladesh,6,16.01,10,1,0,0.0,2.7,2026-06-26
115671,Treatment,Mobile,28,UK,6,7.85,20,0,0,0.0,4.4,2026-03-31
115672,Treatment,Mobile,39,India,4,7.18,7,0,0,0.0,3.1,2026-05-16
115673,Control,Desktop,39,Canada,4,3.48,6,0,0,0.0,3.2,2026-08-19
115674,Treatment,Desktop,45,Bangladesh,3,7.39,5,0,0,0.0,3.4,2026-06-05
115675,Treatment,Mobile,42,Bangladesh,7,7.86,13,1,1,30.74,3.3,2026-03-11
115676,Treatment,Mobile,30,Bangladesh,10,2.7,22,1,1,55.11,3.8,2026-04-29
115677,Control,Mobile,37,Bangladesh,4,8.31,12,0,0,0.0,3.5,2026-05-10
115678,Treatment,Mobile,35,Bangladesh,6,17.89,12,0,0,0.0,2.8,2026-08-05
115679,Treatment,Mobile,35,Bangladesh,3,7.53,4,0,0,0.0,2.8,2026-05-14
115680,Control,Mobile,19,India,5,5.23,9,0,1,130.17,3.1,2026-07-29
115681,Treatment,Desktop,38,UK,3,11.81,7,1,1,30.72,2.8,2026-05-01
115682,Control,Mobile,36,Bangladesh,5,7.95,6,1,1,42.25,3.0,2026-02-14
115683,Control,Mobile,47,Bangladesh,3,11.23,5,0,0,0.0,4.4,2026-04-26
115684,Treatment,Mobile,41,Canada,5,5.2,13,1,0,0.0,5.0,2026-05-17
115685,Treatment,Desktop,32,Bangladesh,7,10.94,24,1,1,37.42,4.5,2026-05-17
115686,Treatment,Mobile,30,India,4,3.05,8,0,0,0.0,3.3,2026-04-20
115687,Treatment,Mobile,22,USA,3,11.07,7,0,0,0.0,3.6,2026-06-08
115688,Control,Mobile,47,Bangladesh,7,19.58,9,1,0,0.0,3.0,2026-08-07
115689,Control,Mobile,21,UK,6,8.64,10,1,0,0.0,3.5,2026-07-28
115690,Treatment,Mobile,18,India,7,16.1,10,0,0,0.0,3.1,2026-02-03
115691,Control,Mobile,39,Bangladesh,5,16.27,12,0,0,0.0,3.5,2026-04-18
115692,Treatment,Mobile,32,UK,7,19.28,7,0,0,0.0,3.7,2026-06-03
115693,Treatment,Desktop,33,India,8,11.08,11,0,0,0.0,3.2,2026-08-09
115694,Control,Mobile,33,India,4,8.18,8,0,0,0.0,3.9,2026-03-05
115695,Control,Mobile,21,India,10,7.75,19,1,1,39.86,3.3,2026-05-17
115696,Treatment,Mobile,34,Bangladesh,3,10.82,6,1,0,0.0,3.2,2026-07-19
115697,Treatment,Desktop,28,Bangladesh,3,7.64,5,1,0,0.0,3.6,2026-03-29
115698,Treatment,Desktop,27,Bangladesh,5,14.96,8,0,0,0.0,4.3,2026-02-13
115699,Treatment,Desktop,44,Bangladesh,4,4.37,11,0,0,0.0,3.5,2026-04-22
115700,Control,Tablet,38,Bangladesh,6,4.21,9,0,0,0.0,3.1,2026-04-04
115701,Control,Mobile,18,Bangladesh,3,9.01,5,1,1,10.0,3.6,2026-04-17
115702,Control,Mobile,33,Bangladesh,3,8.69,5,0,0,0.0,2.7,2026-08-07
115703,Control,Mobile,41,Bangladesh,5,5.1,15,0,0,0.0,3.5,2026-08-15
115704,Control,Mobile,20,India,8,11.84,16,0,0,0.0,2.2,2026-05-29
115705,Control,Mobile,23,Bangladesh,5,1.58,3,0,0,0.0,3.0,2026-05-17
115706,Control,Mobile,40,India,5,16.02,7,0,0,0.0,2.8,2026-02-13
115707,Control,Mobile,27,India,5,15.89,13,0,0,0.0,3.6,2026-08-05
115708,Control,Mobile,18,UK,6,14.86,21,0,0,0.0,2.4,2026-03-12
115709,Treatment,Tablet,42,India,3,19.4,7,0,0,0.0,2.7,2026-05-11
115710,Treatment,Mobile,29,UK,6,9.37,12,1,0,0.0,3.5,2026-08-08
115711,Control,Mobile,34,India,5,3.78,9,1,0,0.0,3.9,2026-08-03
115712,Treatment,Mobile,31,Bangladesh,6,14.33,14,0,0,0.0,2.1,2026-05-15
115713,Control,Desktop,41,Bangladesh,10,,15,0,1,54.98,1.9,2026-04-18
115714,Treatment,Desktop,21,India,11,11.76,46,1,1,151.04,3.1,2026-03-27
115715,Control,Mobile,37,India,6,10.38,8,1,0,0.0,4.6,2026-01-02
115716,Treatment,Mobile,43,Bangladesh,7,6.77,10,0,0,0.0,2.8,2026-01-23
115717,Control,Desktop,19,India,7,8.62,11,1,1,20.85,2.6,2026-03-25
115718,Treatment,Mobile,24,Bangladesh,6,9.01,7,0,0,0.0,3.6,2026-07-21
